DBUID,db_name,area_sq_km,pop_total,pop_male,pop_female,pop_density_km2,density_tier,age_median,age_0_14,age_15_64,age_65_plus,pct_0_14,pct_65_plus,dependency_ratio,private_dwellings,occupied_dwellings,occupancy_rate,avg_household_size,apt_5plus,median_household_income,pct_low_income_lico,median_after_tax_income,avg_total_income
35202942002,35202942002,0.0508,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180000,4,5,141000
35202943001,35202943001,0.0839,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92000,6.6,5,81000
35202944001,35202944001,0.0453,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,5.2,20,85000
35370305005,35370305005,0.0109,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44400,12.4,10,43200
35204598001,35204598001,0.007,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56000,21,30,49600
35202945002,35202945002,0.0334,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226000,4.4,0,182000
35202947001,35202947001,0.1166,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164000,2.6,5,131000
35204607004,35204607004,0.0059,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,21.4,35,57600
35202949002,35202949002,0.0103,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000,4.8,10,93000
35060752004,35060752004,0.0223,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109000,NA,0,93000
35204542003,35204542003,0.0168,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000,2.8,15,102000
35204607006,35204607006,0.0101,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65500,21.4,35,57600
35204609001,35204609001,0.024,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44800,22,10,42000
35180847006,35180847006,0.0462,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,2,10,81000
35061361005,35061361005,0.0241,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72500,11.6,5,68000
35180851007,35180851007,0.0208,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,2,5,79000
35204615002,35204615002,0.0192,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,23.7,95,53600
35191282034,35191282034,0.0631,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139000,1.3,25,118000
35061361006,35061361006,0.041,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72500,11.6,5,68000
35061361007,35061361007,0.0025,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72500,11.6,5,68000
35061361012,35061361012,0.0014,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72500,11.6,5,68000
35061361016,35061361016,0.0159,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72500,11.6,5,68000
35061362002,35061362002,0.0054,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65000,17.1,15,60800
35061363001,35061363001,0.0048,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35061364004,35061364004,0.0045,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,10.4,5,82000
35061365002,35061365002,0.0042,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74500,6,0,69000
35061365003,35061365003,0.0037,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74500,6,0,69000
35061365004,35061365004,0.0013,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74500,6,0,69000
35191001007,35191001007,0.0227,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,7.4,15,67500
35191041001,35191041001,0.0199,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,11.2,10,71000
35202950004,35202950004,0.0114,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,6,10,74000
35061367001,35061367001,0.0502,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,3.2,5,84000
35202950007,35202950007,0.0295,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,6,10,74000
35202952004,35202952004,0.0199,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200000,3.2,0,164000
35202952005,35202952005,0.018,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200000,3.2,0,164000
35202954001,35202954001,0.0144,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000,2,5,108000
35370569002,35370569002,0.0097,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370569003,35370569003,0.0123,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370569005,35370569005,0.0116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370569010,35370569010,0.0115,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370569012,35370569012,0.0084,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370569015,35370569015,0.0087,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370569016,35370569016,0.0081,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370569017,35370569017,0.0084,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68000,4.5,10,61600
35370570002,35370570002,0.0064,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2.4,5,89000
35370570003,35370570003,0.0065,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2.4,5,89000
35370570004,35370570004,0.04,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2.4,5,89000
35370837042,35370837042,0.0032,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,2.3,20,94000
35202968001,35202968001,0.012,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135000,3.6,0,113000
35202971008,35202971008,0.0256,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,6.4,5,91000
35204926002,35204926002,0.0203,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94000,10.4,5,83000
35204927002,35204927002,1e-4,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,11.5,30,65500
35181207007,35181207007,0.0117,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137000,2.3,5,115000
35204928001,35204928001,2e-4,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62400,12.3,25,60400
35204928002,35204928002,2e-4,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62400,12.3,25,60400
35370564013,35370564013,0.023,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,1.7,5,95000
35370565012,35370565012,0.0218,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,1.8,0,76500
35370565014,35370565014,0.0376,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,1.8,0,76500
35181208003,35181208003,0.0194,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176000,NA,0,147000
35181208005,35181208005,0.0132,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176000,NA,0,147000
35181209004,35181209004,0.0168,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131000,NA,0,106000
35181209005,35181209005,0.1444,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131000,NA,0,106000
35181210002,35181210002,0.015,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
35181210005,35181210005,0.0017,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,NA,0,102000
35181211005,35181211005,0.0304,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137000,NA,0,113000
35181215001,35181215001,0.0214,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126000,1.6,0,105000
35370566003,35370566003,0.0615,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,0,87000
35370566006,35370566006,0.0145,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,0,87000
35202912008,35202912008,0.027,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,6.4,10,99000
35202918002,35202918002,0.0304,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166000,2.8,0,132000
35202919001,35202919001,0.0158,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166000,5.6,0,134000
35202919002,35202919002,0.0151,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166000,5.6,0,134000
35202919005,35202919005,0.0422,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166000,5.6,0,134000
35202920001,35202920001,0.0983,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170000,2.8,0,133000
35061342002,35061342002,0.0228,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188000,6.4,0,147000
35061342011,35061342011,0.0086,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188000,6.4,0,147000
35061342012,35061342012,0.009,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188000,6.4,0,147000
35202928003,35202928003,0.0179,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108000,5.2,5,87000
35061343004,35061343004,0.0152,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,6.8,5,87000
35061346003,35061346003,0.0108,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134000,2.8,5,115000
35370566007,35370566007,0.0437,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,0,87000
35202931002,35202931002,0.0242,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,10.8,10,67000
35370568002,35370568002,0.0128,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67500,3.2,10,60400
35202932001,35202932001,0.035,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178000,3.8,0,143000
35202932003,35202932003,0.0116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178000,3.8,0,143000
35202933001,35202933001,0.0281,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,7.2,0,300000
35061348001,35061348001,0.0187,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114000,3.6,0,98000
35202933003,35202933003,0.0014,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,7.2,0,300000
35410190006,35410190006,0.0125,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46400,7.2,25,42800
35202933007,35202933007,0.0246,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,7.2,0,300000
35202933008,35202933008,0.0283,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,7.2,0,300000
35202933010,35202933010,0.0296,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,7.2,0,300000
35202933013,35202933013,0.0016,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,7.2,0,300000
35202935004,35202935004,0.0242,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119000,7.2,5,100000
35202936001,35202936001,0.0503,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164000,2.4,5,125000
35202937001,35202937001,0.0196,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230000,5.2,0,174000
35202937002,35202937002,0.0199,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230000,5.2,0,174000
35410191014,35410191014,0.0511,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70500,4.4,15,62800
35061355002,35061355002,0.0315,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000,1.2,0,109000
35061357002,35061357002,0.0063,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91000,8.4,0,81000
35061357004,35061357004,0.0043,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91000,8.4,0,81000
35360389002,35360389002,4.1976,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35360391001,35360391001,4.2643,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,0,84000
35360391002,35360391002,4.2943,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,NA,0,84000
35180883007,35180883007,3.3942,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145000,NA,0,120000
35370355004,35370355004,0.0247,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53200,31.4,10,51600
35212257006,35212257006,0.0026,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,4,0,105000
35212228008,35212228008,0.0074,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000,2.9,0,112000
35300366007,35300366007,0.0128,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60800,13.8,20,54800
35212272018,35212272018,0.0149,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139000,4.8,5,123000
35260268004,35260268004,0.0515,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,3.2,30,71000
35260269004,35260269004,0.0229,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,2,0,88000
35390109002,35390109002,0.0234,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55200,7.2,10,51200
35300186008,35300186008,0.1245,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102000,1.8,10,87000
35390109009,35390109009,0.0428,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55200,7.2,10,51200
35390109010,35390109010,0.0209,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55200,7.2,10,51200
35090200015,35090200015,0.0182,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58400,6.8,15,51600
35280322009,35280322009,0.1093,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,3.2,0,90000
35300192002,35300192002,0.0385,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5.6,5,78500
35390111003,35390111003,0.0192,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000,10.4,15,47600
35390111004,35390111004,0.0219,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000,10.4,15,47600
35390111005,35390111005,0.0162,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000,10.4,15,47600
35390112001,35390112001,0.027,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43200,12.8,15,39200
35390113002,35390113002,0.0141,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56800,11.2,5,51200
35390114003,35390114003,0.0205,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51600,7.2,10,47600
35150334012,35150334012,0.2465,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70500,4,15,63600
35250933002,35250933002,0.30620000000000003,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121000,2.4,0,106000
35390131001,35390131001,0.0254,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,2.8,15,66000
35390131002,35390131002,0.0298,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,2.8,15,66000
35390131003,35390131003,0.0205,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75500,2.8,15,66000
35390115006,35390115006,0.0021,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52800,12.4,15,48400
35150340007,35150340007,4.6748,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,NA,0,92000
35150342001,35150342001,0.0212,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000,2,10,67500
35370574005,35370574005,0.0252,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000,1.4,0,108000
35370574008,35370574008,0.0114,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000,1.4,0,108000
35390116001,35390116001,0.0271,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,13.6,20,46000
35390116003,35390116003,0.0314,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,13.6,20,46000
35390116013,35390116013,0.0253,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,13.6,20,46000
35060823055,35060823055,0.0176,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,4,0,100000
35390116014,35390116014,0.0083,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,13.6,20,46000
35390116015,35390116015,0.0235,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,13.6,20,46000
35390116019,35390116019,0.0017,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,13.6,20,46000
35280352004,35280352004,1.688,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99000,1.6,0,86000
35390117004,35390117004,0.0348,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47200,14,15,43200
35390118004,35390118004,0.0347,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32400,10.4,30,31000
35390118007,35390118007,0.0348,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32400,10.4,30,31000
35060790002,35060790002,0.0128,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,NA,0,83000
35390101002,35390101002,0.0254,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,4.5,5,75000
35190777013,35190777013,0.0098,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142000,2.2,5,119000
35390118013,35390118013,0.0083,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32400,10.4,30,31000
35390119002,35390119002,0.035,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44800,12.8,10,41200
35390119004,35390119004,0.0344,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44800,12.8,10,41200
35390119009,35390119009,0.0862,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44800,12.8,10,41200
35390119011,35390119011,0.005,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44800,12.8,10,41200
35390125005,35390125005,0.0273,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,1.8,5,89000
35220150006,35220150006,0.0132,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,3.8,0,103000
35220150007,35220150007,0.0269,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,3.8,0,103000
35390126003,35390126003,0.0267,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49600,6.4,20,44000
35204672010,35204672010,0.0099,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136000,2.8,5,113000
35190780026,35190780026,0.0093,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,5.2,20,106000
35390104004,35390104004,0.0143,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61200,5.2,15,56000
35390104005,35390104005,0.0327,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61200,5.2,15,56000
35390104006,35390104006,0.0192,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61200,5.2,15,56000
35390104007,35390104007,0.0173,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61200,5.2,15,56000
35390104008,35390104008,0.015,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61200,5.2,15,56000
35390104009,35390104009,0.0121,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61200,5.2,15,56000
35360398002,35360398002,0.0696,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35431194005,35431194005,0.011,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77000,2.8,5,69500
35360399001,35360399001,0.041,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73500,2,10,65500
35390133004,35390133004,0.0505,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,11.2,10,55600
35390134004,35390134004,0.0208,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,4.4,10,77500
35150326013,35150326013,0.0015,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,3.6,5,64500
35250936011,35250936011,5.4528,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,2,5,84000
