ElectoralDistrictID,District,Bureau,Poste,Candidat,Partie,Votes,TotalValidVotes,TotalRejectedVotes,TotalVotes
11,11-Sault-au-Récollet,037,"0,00",DUVAL Jean,Indépendant,0,130,3,133
11,11-Sault-au-Récollet,037,"0,00",HU Fang,Indépendant,0,130,3,133
11,11-Sault-au-Récollet,037,"0,00",LE ROUGETEL Katy,Indépendant,2,130,3,133
11,11-Sault-au-Récollet,037,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,14,130,3,133
11,11-Sault-au-Récollet,037,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,43,130,3,133
11,11-Sault-au-Récollet,037,"0,00",KACOU Jean-François,Futur Montréal,3,130,3,133
11,11-Sault-au-Récollet,037,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,61,130,3,133
11,11-Sault-au-Récollet,037,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,130,3,133
11,11-Sault-au-Récollet,038,"0,00",DUVAL Jean,Indépendant,0,98,3,101
11,11-Sault-au-Récollet,038,"0,00",HU Fang,Indépendant,0,98,3,101
11,11-Sault-au-Récollet,038,"0,00",LE ROUGETEL Katy,Indépendant,0,98,3,101
11,11-Sault-au-Récollet,038,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,20,98,3,101
11,11-Sault-au-Récollet,038,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,38,98,3,101
11,11-Sault-au-Récollet,038,"0,00",KACOU Jean-François,Futur Montréal,0,98,3,101
11,11-Sault-au-Récollet,038,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,36,98,3,101
11,11-Sault-au-Récollet,038,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,98,3,101
11,11-Sault-au-Récollet,039,"0,00",DUVAL Jean,Indépendant,0,101,3,104
11,11-Sault-au-Récollet,039,"0,00",HU Fang,Indépendant,0,101,3,104
11,11-Sault-au-Récollet,039,"0,00",LE ROUGETEL Katy,Indépendant,3,101,3,104
11,11-Sault-au-Récollet,039,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,19,101,3,104
11,11-Sault-au-Récollet,039,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,41,101,3,104
11,11-Sault-au-Récollet,039,"0,00",KACOU Jean-François,Futur Montréal,3,101,3,104
11,11-Sault-au-Récollet,039,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,28,101,3,104
11,11-Sault-au-Récollet,039,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,101,3,104
11,11-Sault-au-Récollet,004,"0,00",DUVAL Jean,Indépendant,0,173,4,177
11,11-Sault-au-Récollet,004,"0,00",HU Fang,Indépendant,0,173,4,177
11,11-Sault-au-Récollet,004,"0,00",LE ROUGETEL Katy,Indépendant,0,173,4,177
11,11-Sault-au-Récollet,004,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,16,173,4,177
11,11-Sault-au-Récollet,004,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,70,173,4,177
11,11-Sault-au-Récollet,004,"0,00",KACOU Jean-François,Futur Montréal,0,173,4,177
11,11-Sault-au-Récollet,004,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,83,173,4,177
11,11-Sault-au-Récollet,004,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,173,4,177
11,11-Sault-au-Récollet,040,"0,00",DUVAL Jean,Indépendant,0,100,2,102
11,11-Sault-au-Récollet,040,"0,00",HU Fang,Indépendant,1,100,2,102
11,11-Sault-au-Récollet,040,"0,00",LE ROUGETEL Katy,Indépendant,0,100,2,102
11,11-Sault-au-Récollet,040,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,25,100,2,102
11,11-Sault-au-Récollet,040,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,33,100,2,102
11,11-Sault-au-Récollet,040,"0,00",KACOU Jean-François,Futur Montréal,4,100,2,102
11,11-Sault-au-Récollet,040,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,32,100,2,102
11,11-Sault-au-Récollet,040,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,5,100,2,102
11,11-Sault-au-Récollet,041,"0,00",DUVAL Jean,Indépendant,0,122,2,124
11,11-Sault-au-Récollet,041,"0,00",HU Fang,Indépendant,0,122,2,124
11,11-Sault-au-Récollet,041,"0,00",LE ROUGETEL Katy,Indépendant,0,122,2,124
11,11-Sault-au-Récollet,041,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,15,122,2,124
11,11-Sault-au-Récollet,041,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,63,122,2,124
11,11-Sault-au-Récollet,041,"0,00",KACOU Jean-François,Futur Montréal,2,122,2,124
11,11-Sault-au-Récollet,041,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,38,122,2,124
11,11-Sault-au-Récollet,041,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,122,2,124
11,11-Sault-au-Récollet,042,"0,00",DUVAL Jean,Indépendant,0,130,5,135
11,11-Sault-au-Récollet,042,"0,00",HU Fang,Indépendant,2,130,5,135
11,11-Sault-au-Récollet,042,"0,00",LE ROUGETEL Katy,Indépendant,0,130,5,135
11,11-Sault-au-Récollet,042,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,20,130,5,135
11,11-Sault-au-Récollet,042,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,64,130,5,135
11,11-Sault-au-Récollet,042,"0,00",KACOU Jean-François,Futur Montréal,3,130,5,135
11,11-Sault-au-Récollet,042,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,32,130,5,135
11,11-Sault-au-Récollet,042,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,130,5,135
11,11-Sault-au-Récollet,043,"0,00",DUVAL Jean,Indépendant,0,153,6,159
11,11-Sault-au-Récollet,043,"0,00",HU Fang,Indépendant,0,153,6,159
11,11-Sault-au-Récollet,043,"0,00",LE ROUGETEL Katy,Indépendant,0,153,6,159
11,11-Sault-au-Récollet,043,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,22,153,6,159
11,11-Sault-au-Récollet,043,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,88,153,6,159
11,11-Sault-au-Récollet,043,"0,00",KACOU Jean-François,Futur Montréal,5,153,6,159
11,11-Sault-au-Récollet,043,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,33,153,6,159
11,11-Sault-au-Récollet,043,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,5,153,6,159
11,11-Sault-au-Récollet,005,"0,00",DUVAL Jean,Indépendant,1,157,8,165
11,11-Sault-au-Récollet,005,"0,00",HU Fang,Indépendant,1,157,8,165
11,11-Sault-au-Récollet,005,"0,00",LE ROUGETEL Katy,Indépendant,0,157,8,165
11,11-Sault-au-Récollet,005,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,19,157,8,165
11,11-Sault-au-Récollet,005,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,50,157,8,165
11,11-Sault-au-Récollet,005,"0,00",KACOU Jean-François,Futur Montréal,1,157,8,165
11,11-Sault-au-Récollet,005,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,80,157,8,165
11,11-Sault-au-Récollet,005,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,5,157,8,165
11,11-Sault-au-Récollet,501,"0,00",DUVAL Jean,Indépendant,0,0,0,0
11,11-Sault-au-Récollet,501,"0,00",HU Fang,Indépendant,0,0,0,0
11,11-Sault-au-Récollet,501,"0,00",LE ROUGETEL Katy,Indépendant,0,0,0,0
11,11-Sault-au-Récollet,501,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,0,0,0,0
11,11-Sault-au-Récollet,501,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,0,0,0,0
11,11-Sault-au-Récollet,501,"0,00",KACOU Jean-François,Futur Montréal,0,0,0,0
11,11-Sault-au-Récollet,501,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,0,0,0,0
11,11-Sault-au-Récollet,501,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,0,0,0,0
11,11-Sault-au-Récollet,006,"0,00",DUVAL Jean,Indépendant,0,180,2,182
11,11-Sault-au-Récollet,006,"0,00",HU Fang,Indépendant,0,180,2,182
11,11-Sault-au-Récollet,006,"0,00",LE ROUGETEL Katy,Indépendant,0,180,2,182
11,11-Sault-au-Récollet,006,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,8,180,2,182
11,11-Sault-au-Récollet,006,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,60,180,2,182
11,11-Sault-au-Récollet,006,"0,00",KACOU Jean-François,Futur Montréal,3,180,2,182
11,11-Sault-au-Récollet,006,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,100,180,2,182
11,11-Sault-au-Récollet,006,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,180,2,182
11,11-Sault-au-Récollet,601,"0,00",DUVAL Jean,Indépendant,0,229,2,231
11,11-Sault-au-Récollet,601,"0,00",HU Fang,Indépendant,0,229,2,231
11,11-Sault-au-Récollet,601,"0,00",LE ROUGETEL Katy,Indépendant,0,229,2,231
11,11-Sault-au-Récollet,601,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,40,229,2,231
11,11-Sault-au-Récollet,601,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,95,229,2,231
11,11-Sault-au-Récollet,601,"0,00",KACOU Jean-François,Futur Montréal,0,229,2,231
11,11-Sault-au-Récollet,601,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,84,229,2,231
11,11-Sault-au-Récollet,601,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,10,229,2,231
11,11-Sault-au-Récollet,602,"0,00",DUVAL Jean,Indépendant,0,309,2,311
11,11-Sault-au-Récollet,602,"0,00",HU Fang,Indépendant,0,309,2,311
11,11-Sault-au-Récollet,602,"0,00",LE ROUGETEL Katy,Indépendant,0,309,2,311
11,11-Sault-au-Récollet,602,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,48,309,2,311
11,11-Sault-au-Récollet,602,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,149,309,2,311
11,11-Sault-au-Récollet,602,"0,00",KACOU Jean-François,Futur Montréal,2,309,2,311
11,11-Sault-au-Récollet,602,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,95,309,2,311
11,11-Sault-au-Récollet,602,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,15,309,2,311
11,11-Sault-au-Récollet,603,"0,00",DUVAL Jean,Indépendant,1,220,7,227
11,11-Sault-au-Récollet,603,"0,00",HU Fang,Indépendant,0,220,7,227
11,11-Sault-au-Récollet,603,"0,00",LE ROUGETEL Katy,Indépendant,0,220,7,227
11,11-Sault-au-Récollet,603,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,46,220,7,227
11,11-Sault-au-Récollet,603,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,97,220,7,227
11,11-Sault-au-Récollet,603,"0,00",KACOU Jean-François,Futur Montréal,2,220,7,227
11,11-Sault-au-Récollet,603,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,64,220,7,227
11,11-Sault-au-Récollet,603,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,10,220,7,227
11,11-Sault-au-Récollet,007,"0,00",DUVAL Jean,Indépendant,0,199,4,203
11,11-Sault-au-Récollet,007,"0,00",HU Fang,Indépendant,0,199,4,203
11,11-Sault-au-Récollet,007,"0,00",LE ROUGETEL Katy,Indépendant,1,199,4,203
11,11-Sault-au-Récollet,007,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,14,199,4,203
11,11-Sault-au-Récollet,007,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,62,199,4,203
11,11-Sault-au-Récollet,007,"0,00",KACOU Jean-François,Futur Montréal,0,199,4,203
11,11-Sault-au-Récollet,007,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,113,199,4,203
11,11-Sault-au-Récollet,007,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,199,4,203
11,11-Sault-au-Récollet,701,"0,00",DUVAL Jean,Indépendant,0,47,2,49
11,11-Sault-au-Récollet,701,"0,00",HU Fang,Indépendant,0,47,2,49
11,11-Sault-au-Récollet,701,"0,00",LE ROUGETEL Katy,Indépendant,0,47,2,49
11,11-Sault-au-Récollet,701,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,3,47,2,49
11,11-Sault-au-Récollet,701,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,7,47,2,49
11,11-Sault-au-Récollet,701,"0,00",KACOU Jean-François,Futur Montréal,0,47,2,49
11,11-Sault-au-Récollet,701,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,33,47,2,49
11,11-Sault-au-Récollet,701,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,47,2,49
11,11-Sault-au-Récollet,008,"0,00",DUVAL Jean,Indépendant,0,191,2,193
11,11-Sault-au-Récollet,008,"0,00",HU Fang,Indépendant,0,191,2,193
11,11-Sault-au-Récollet,008,"0,00",LE ROUGETEL Katy,Indépendant,0,191,2,193
11,11-Sault-au-Récollet,008,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,22,191,2,193
11,11-Sault-au-Récollet,008,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,49,191,2,193
11,11-Sault-au-Récollet,008,"0,00",KACOU Jean-François,Futur Montréal,3,191,2,193
11,11-Sault-au-Récollet,008,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,101,191,2,193
11,11-Sault-au-Récollet,008,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,16,191,2,193
11,11-Sault-au-Récollet,009,"0,00",DUVAL Jean,Indépendant,0,165,11,176
11,11-Sault-au-Récollet,009,"0,00",HU Fang,Indépendant,0,165,11,176
11,11-Sault-au-Récollet,009,"0,00",LE ROUGETEL Katy,Indépendant,0,165,11,176
11,11-Sault-au-Récollet,009,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,26,165,11,176
11,11-Sault-au-Récollet,009,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,50,165,11,176
11,11-Sault-au-Récollet,009,"0,00",KACOU Jean-François,Futur Montréal,2,165,11,176
11,11-Sault-au-Récollet,009,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,74,165,11,176
11,11-Sault-au-Récollet,009,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,13,165,11,176
11,11-Sault-au-Récollet,901,"0,00",DUVAL Jean,Indépendant,1,88,5,93
11,11-Sault-au-Récollet,901,"0,00",HU Fang,Indépendant,1,88,5,93
11,11-Sault-au-Récollet,901,"0,00",LE ROUGETEL Katy,Indépendant,0,88,5,93
11,11-Sault-au-Récollet,901,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,19,88,5,93
11,11-Sault-au-Récollet,901,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,52,88,5,93
11,11-Sault-au-Récollet,901,"0,00",KACOU Jean-François,Futur Montréal,3,88,5,93
11,11-Sault-au-Récollet,901,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,10,88,5,93
11,11-Sault-au-Récollet,901,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,2,88,5,93
11,11-Sault-au-Récollet,902,"0,00",DUVAL Jean,Indépendant,0,134,2,136
11,11-Sault-au-Récollet,902,"0,00",HU Fang,Indépendant,0,134,2,136
11,11-Sault-au-Récollet,902,"0,00",LE ROUGETEL Katy,Indépendant,0,134,2,136
11,11-Sault-au-Récollet,902,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,24,134,2,136
11,11-Sault-au-Récollet,902,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,57,134,2,136
11,11-Sault-au-Récollet,902,"0,00",KACOU Jean-François,Futur Montréal,2,134,2,136
11,11-Sault-au-Récollet,902,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,44,134,2,136
11,11-Sault-au-Récollet,902,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,134,2,136
11,11-Sault-au-Récollet,903,"0,00",DUVAL Jean,Indépendant,1,137,1,138
11,11-Sault-au-Récollet,903,"0,00",HU Fang,Indépendant,0,137,1,138
11,11-Sault-au-Récollet,903,"0,00",LE ROUGETEL Katy,Indépendant,1,137,1,138
11,11-Sault-au-Récollet,903,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,26,137,1,138
11,11-Sault-au-Récollet,903,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,65,137,1,138
11,11-Sault-au-Récollet,903,"0,00",KACOU Jean-François,Futur Montréal,0,137,1,138
11,11-Sault-au-Récollet,903,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,40,137,1,138
11,11-Sault-au-Récollet,903,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,137,1,138
11,11-Sault-au-Récollet,904,"0,00",DUVAL Jean,Indépendant,0,138,1,139
11,11-Sault-au-Récollet,904,"0,00",HU Fang,Indépendant,0,138,1,139
11,11-Sault-au-Récollet,904,"0,00",LE ROUGETEL Katy,Indépendant,0,138,1,139
11,11-Sault-au-Récollet,904,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,15,138,1,139
11,11-Sault-au-Récollet,904,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,74,138,1,139
11,11-Sault-au-Récollet,904,"0,00",KACOU Jean-François,Futur Montréal,1,138,1,139
11,11-Sault-au-Récollet,904,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,41,138,1,139
11,11-Sault-au-Récollet,904,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,7,138,1,139
11,11-Sault-au-Récollet,905,"0,00",DUVAL Jean,Indépendant,0,138,1,139
11,11-Sault-au-Récollet,905,"0,00",HU Fang,Indépendant,0,138,1,139
11,11-Sault-au-Récollet,905,"0,00",LE ROUGETEL Katy,Indépendant,1,138,1,139
11,11-Sault-au-Récollet,905,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,12,138,1,139
11,11-Sault-au-Récollet,905,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,63,138,1,139
11,11-Sault-au-Récollet,905,"0,00",KACOU Jean-François,Futur Montréal,2,138,1,139
11,11-Sault-au-Récollet,905,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,54,138,1,139
11,11-Sault-au-Récollet,905,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,6,138,1,139
11,11-Sault-au-Récollet,906,"0,00",DUVAL Jean,Indépendant,0,134,2,136
11,11-Sault-au-Récollet,906,"0,00",HU Fang,Indépendant,0,134,2,136
11,11-Sault-au-Récollet,906,"0,00",LE ROUGETEL Katy,Indépendant,0,134,2,136
11,11-Sault-au-Récollet,906,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,13,134,2,136
11,11-Sault-au-Récollet,906,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,76,134,2,136
11,11-Sault-au-Récollet,906,"0,00",KACOU Jean-François,Futur Montréal,1,134,2,136
11,11-Sault-au-Récollet,906,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,39,134,2,136
11,11-Sault-au-Récollet,906,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,5,134,2,136
11,11-Sault-au-Récollet,907,"0,00",DUVAL Jean,Indépendant,1,74,2,76
11,11-Sault-au-Récollet,907,"0,00",HU Fang,Indépendant,0,74,2,76
11,11-Sault-au-Récollet,907,"0,00",LE ROUGETEL Katy,Indépendant,0,74,2,76
11,11-Sault-au-Récollet,907,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,15,74,2,76
11,11-Sault-au-Récollet,907,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,30,74,2,76
11,11-Sault-au-Récollet,907,"0,00",KACOU Jean-François,Futur Montréal,0,74,2,76
11,11-Sault-au-Récollet,907,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,26,74,2,76
11,11-Sault-au-Récollet,907,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,2,74,2,76
11,11-Sault-au-Récollet,908,"0,00",DUVAL Jean,Indépendant,0,217,4,221
11,11-Sault-au-Récollet,908,"0,00",HU Fang,Indépendant,0,217,4,221
11,11-Sault-au-Récollet,908,"0,00",LE ROUGETEL Katy,Indépendant,0,217,4,221
11,11-Sault-au-Récollet,908,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,25,217,4,221
11,11-Sault-au-Récollet,908,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,70,217,4,221
11,11-Sault-au-Récollet,908,"0,00",KACOU Jean-François,Futur Montréal,3,217,4,221
11,11-Sault-au-Récollet,908,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,115,217,4,221
11,11-Sault-au-Récollet,908,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,217,4,221
11,11-Sault-au-Récollet,909,"0,00",DUVAL Jean,Indépendant,0,165,0,165
11,11-Sault-au-Récollet,909,"0,00",HU Fang,Indépendant,0,165,0,165
11,11-Sault-au-Récollet,909,"0,00",LE ROUGETEL Katy,Indépendant,0,165,0,165
11,11-Sault-au-Récollet,909,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,23,165,0,165
11,11-Sault-au-Récollet,909,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,60,165,0,165
11,11-Sault-au-Récollet,909,"0,00",KACOU Jean-François,Futur Montréal,2,165,0,165
11,11-Sault-au-Récollet,909,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,72,165,0,165
11,11-Sault-au-Récollet,909,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,8,165,0,165
11,11-Sault-au-Récollet,910,"0,00",DUVAL Jean,Indépendant,0,155,1,156
11,11-Sault-au-Récollet,910,"0,00",HU Fang,Indépendant,0,155,1,156
11,11-Sault-au-Récollet,910,"0,00",LE ROUGETEL Katy,Indépendant,0,155,1,156
11,11-Sault-au-Récollet,910,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,7,155,1,156
11,11-Sault-au-Récollet,910,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,54,155,1,156
11,11-Sault-au-Récollet,910,"0,00",KACOU Jean-François,Futur Montréal,2,155,1,156
11,11-Sault-au-Récollet,910,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,88,155,1,156
11,11-Sault-au-Récollet,910,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,4,155,1,156
11,11-Sault-au-Récollet,911,"0,00",DUVAL Jean,Indépendant,0,175,1,176
11,11-Sault-au-Récollet,911,"0,00",HU Fang,Indépendant,0,175,1,176
11,11-Sault-au-Récollet,911,"0,00",LE ROUGETEL Katy,Indépendant,0,175,1,176
11,11-Sault-au-Récollet,911,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,11,175,1,176
11,11-Sault-au-Récollet,911,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,85,175,1,176
11,11-Sault-au-Récollet,911,"0,00",KACOU Jean-François,Futur Montréal,0,175,1,176
11,11-Sault-au-Récollet,911,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,70,175,1,176
11,11-Sault-au-Récollet,911,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,9,175,1,176
11,11-Sault-au-Récollet,912,"0,00",DUVAL Jean,Indépendant,0,142,0,142
11,11-Sault-au-Récollet,912,"0,00",HU Fang,Indépendant,0,142,0,142
11,11-Sault-au-Récollet,912,"0,00",LE ROUGETEL Katy,Indépendant,0,142,0,142
11,11-Sault-au-Récollet,912,"0,00",THIBODEAU Gilbert,Action Montréal - Équipe Gilbert Thibodeau,21,142,0,142
11,11-Sault-au-Récollet,912,"0,00",MARTINEZ FERRADA Soraya,Ensemble Montréal - Équipe Soraya,75,142,0,142
11,11-Sault-au-Récollet,912,"0,00",KACOU Jean-François,Futur Montréal,3,142,0,142
11,11-Sault-au-Récollet,912,"0,00",RABOUIN Luc,Projet Montréal - Équipe Luc Rabouin,38,142,0,142
11,11-Sault-au-Récollet,912,"0,00",SAUVÉ Craig,Transition Montréal - Équipe Craig Sauvé,5,142,0,142
11,11-Sault-au-Récollet,913,"0,00",DUVAL Jean,Indépendant,0,122,2,124
